"slc","claySurface","claySubsurface","sandSurface","sandSubsurface","siltSurface","siltSubsurface","cfSurface","cfSubsurface","awhcSurface","awhcSubsurface","ppe","ocSurfacePerc","surfacePH","subsurfacePH","surfaceEC","subsurfaceEC","sarSurface","sarSubsurface","E_DEPTH","bd","egdd","a","m","f","v","n","y","c","d","sv","sn","sy","surfaceDeduction","prelimRating","points","class"
678007,35.6666666666667,39.5,28.3333333333333,26.5,36.6666666666667,34.5,4,4,14.6666666666667,67.5,-191.5,1.21,5.3,6.15,0,0.1,1.60576666666667,0.2115,200,1.03333333333333,1331,8.3,11.8522390709352,8.61478173125364,8.20000739000005,0,0,8.20000739000005,49.8916712580349,0,0,0,66.7064603792886,21.4413005497762,21.4413005497762,"5D"
678008,26.3333333333333,30.5,34.3333333333333,33.5,39.3333333333333,36.5,5,5,11,50,-174.2,2.77666666666667,4.93333333333333,5.75,0,0,3.03756666666667,0.27625,200,0.733333333333333,1306,4.84,11.9072535304153,2.6098849884408,16.9650873155556,0,0,16.9650873155556,0,1.64286368750004,0,0,19.5749723039964,68.5177741655883,68.5177741655883,"2V"
678009,25.6666666666667,31,34.6666666666667,34,39.6666666666667,35,5,5,18.6666666666667,79,-182.7,0.183333333333333,5.8,6,0,0,0.86,0.2355,200,1.36666666666667,1318,6.54,13.9154458457365,15,1.20000644000015,0,0,1.20000644000015,55.4215488215488,0,0,0,78.878569235015,7.20598491924844,7.20598491924844,"7D"
678010,23.3333333333333,25,44.3333333333333,46,32,28.5,4.33333333333333,9.5,13.3333333333333,54,-184.3,1.17666666666667,6.43333333333333,6.65,0,0,1.741,0.4209,200,1.13333333333333,1332,6.86,19.9322050707618,8.81673120364696,0,0,0,0,51.6439051516105,0,0,0,60.4606363552575,19.6071585739807,19.6071585739807,"6D"
678011,1.66666666666667,16.5,39,57.5,26,25.5,3.33333333333333,18,6.66666666666667,38,-180.9,2.34333333333333,5.8,6.25,0,0,3.672,0.83875,200,0.666666666666667,1307,6.18,29.0256186983197,3.83653268300248,1.20000644000015,0,0,1.20000644000015,83.5672267003846,0,0,0,88.6037658233872,-17.629384521707,-17.629384521707,"7D"
678012,25.6666666666667,31,34.3333333333333,34,39.6666666666667,35.5,5,5,15.6666666666667,67,-184.1,1.23333333333333,5.46666666666667,5.95,0,0,1.89466666666667,0.27375,200,1.13333333333333,1294,6.82,14.0798737274911,8.47670046124018,5.23175312888895,0,0,5.23175312888895,55.9455455455455,0.214291827500062,0,0,69.6539991356747,16.2661271368343,16.2661271368343,"6D"
679001,24.6666666666667,31.5,44.3333333333333,41,30.6666666666667,28,4.66666666666667,5,13.6666666666667,64.5,-192.5,0.976666666666667,5.7,5.3,0,0,1.7941,0.29365,200,1.1,1298,8.5,19.6444486212204,10.1635207974722,2.14286379000009,0,0,8.20000739000005,47.7678751106055,8.20000739000005,0,0,66.1314032980777,14.2241480807019,14.2241480807019,"6D"
680001,2.66666666666667,13,43.6666666666667,67.5,20.3333333333333,18.5,3.33333333333333,13,7.66666666666667,36,-197.9,1.53,5.96666666666667,6.25,0,0,3.464,1.6511,200,0.866666666666667,1326,9.58,35.2348997901277,6.91844052981893,0.136514012222221,0,0,0.136514012222221,61.2373202614379,0,0,0,68.2922748034791,-3.52717459360676,-3.52717459360676,"7MD"
680002,25.6666666666667,32,33.6666666666667,34,40.6666666666667,34.5,5,5,18.6666666666667,78.5,-211.4,0.206666666666667,5.9,6.2,0,0,0.8818,0.2255,200,1.33333333333333,1363,12.28,19.3087294910001,15,0.485720510000078,0,0,0.485720510000078,55.0827001194743,0,0,0,76.9593532733099,3.73191723569005,3.73191723569005,"7D"
680003,11.6666666666667,5,65.6666666666667,87.5,23,7.5,1,2,7,20,-219.5,1.37333333333333,6,6.3,0,0,4.20533333333333,3.98625,200,0.966666666666667,1366,13.9,40.301455122373,7.69940138252118,0,0,0.161814610415787,0.161814610415787,54.7285364976627,0,0,0,62.5897524905997,-2.89120761297271,-2.89120761297271,"7MD"
680004,24,30.5,36,36.5,39.6666666666667,33.5,4.33333333333333,5,18,75.5,-215.4,0.243333333333333,6.03333333333333,6.45,0,0,1.1238,0.348,200,1.33333333333333,1326,13.08,21.1997032528238,15,0,0,0,0,52.8876763064434,0,0,0,73.0978796923651,5.70241705481106,5.70241705481106,"7D"
680005,20.3333333333333,24.5,41,42,38.6666666666667,33.5,4.33333333333333,5,17.6666666666667,70,-218.5,0.32,6.8,6.85,0,0,1.06223333333333,0.415,200,1.33333333333333,1380,13.7,24.2928114112089,15,0,0,0,0,50.8525,0,0,0,69.0826736915736,6.62451489721748,6.62451489721748,"7D"
680008,20.6666666666667,28.5,40,39,40,32.5,3,3,14,63,-224.1,1.25333333333333,5.46666666666667,5.95,0,0,1.6964,0.3647,200,1.1,1361,14.82,23.8377864734354,8.36040860778347,5.23175312888895,0,0,5.23175312888895,58.4272734436564,0.214291827500062,0,0,72.0194351803288,4.14277834623572,4.14277834623572,"7D"
680010,28.3333333333333,23,39,53.5,32.3333333333333,24,4.66666666666667,24.5,19,50,-230.6,0.333333333333333,6.63333333333333,7.2,0,0,0.636466666666667,0.9555,200,1.4,1352,16.12,31.1465904177235,15,0,0,0,0,44.2037037037037,0,0,0,62.1387620930301,6.71464748924633,6.71464748924633,"7AD"
681001,12.6666666666667,19,56.6666666666667,55.5,31.3333333333333,25.5,0.666666666666667,1,13,53,-183.7,0.933333333333333,5.96666666666667,6.45,0,0,2.51533333333333,0.9214,200,1.16666666666667,1313,6.73999999999999,23.1191221313659,10.4916091146909,0.136514012222221,0,0,0.136514012222221,51.434126984127,0,0,0,62.0622501110401,14.8186277575939,14.8186277575939,"6D"
681002,30.3333333333333,33.5,20,21,50,46,0.333333333333333,1,15.3333333333333,72,-182.3,0.836666666666667,6.33333333333333,6.8,0,0.05,1.66866666666667,0.65805,200,1.1,1327,6.46,5.56196907210956,11.2820389560869,0,0,0,0,58.4728626235798,0,0,0,69.7549015796667,24.6831293482238,24.6831293482238,"5D"
681003,56.6666666666667,62.5,15.6666666666667,14,27.6666666666667,23.5,2,2,16.6666666666667,75.5,-192.5,0.59,6.13333333333333,6.4,0,0,0.939333333333333,0.179,200,1.13333333333333,1355,8.5,5.61750793999039,13.8072639626237,0,0,0,0,34.985065913371,0,0,0,48.7923298759947,45.5901621840149,45.5901621840149,"3D"
681004,22,29,41.3333333333333,44.5,36.6666666666667,26.5,2.33333333333333,5,17.3333333333333,68,-183.3,0.253333333333333,6.66666666666667,6.95,0,0.55,1.11723333333333,0.2964,181.8,1.3,1331,6.66,17.6227773616626,15,0,0,0,0,50.0254580896686,0,0,0,69.9445085308005,12.4327141075369,12.4327141075369,"6D"
681005,20.6666666666667,28.5,41,41.5,39.3333333333333,30.5,2.66666666666667,5.5,17,73,-186.2,0.236666666666667,6.66666666666667,7.25,0,1.85,1.336,0.24415,128,1.3,1363,7.23999999999999,17.197367518961,15,0,0,0,0,53.052269170579,0,0,0,73.4632999426709,9.33933253836815,9.33933253836815,"7D"
681006,21.3333333333333,28,43.3333333333333,38,36,34,1,4,15.3333333333333,69.5,-191.6,0.366666666666667,7.03333333333333,7.65,0,0.1,1.78223333333333,0.52375,200,1.3,1355,8.32,17.7603343583891,15,0,0,0,0.995437511570523,48.0329966329966,0.995437511570523,0,0,66.2744646495204,15.9652009920905,15.9652009920905,"6D"
683001,13.3333333333333,15,69.6666666666667,69,18,16,0.333333333333333,1,13,44,-206.9,0.246666666666667,6.33333333333333,6.85,0.0666666666666667,1.3,2.52983333333333,3.2501,164.6,1.4,1407,11.38,34.0469212242606,15,0,0,0,0,33.7810610610611,0,0,0,53.8929048208572,12.0601739548821,12.0601739548821,"6MD"
683002,24.3333333333333,25.5,26,26.5,49.6666666666667,48.5,0,0,17.3333333333333,77,-217.1,0.376666666666667,6.73333333333333,6.85,0,0,1.58443333333333,1.0788,200,1.26666666666667,1377,13.42,15.1425499568173,15,0,0,0,0,59.568279252704,0,0,0,76.6197871432068,8.23766289997596,8.23766289997596,"7D"
683003,6,9.5,78.3333333333333,81.5,16,9.5,0.666666666666667,1.5,8,26.5,-204.9,1.55333333333333,5.93333333333333,6.3,0,0,4.45466666666667,3.5295,200,0.966666666666667,1370,10.98,38.8417189743098,6.80902169078119,0.298418848888957,0,0.725486041003252,0.725486041003252,57.9961087267525,0,0,0,65.530616458537,-4.37233543284675,-4.37233543284675,"7MD"
684001,22.3333333333333,37.5,28.6666666666667,16.5,50,47,1,1,9,42.5,-158.9,3.10333333333333,5.06666666666667,6.35,0,0,3.5569,0.7627,200,0.6,1239,1.78,1.73490482196801,1.80579916880012,13.4222299822223,0,0,13.4222299822223,0,0,0,0,15.2280291510224,83.0370660270096,83.0370660270096,"1"
684002,28.3333333333333,42,16.6666666666667,8.5,55.3333333333333,49.5,0,0,16,75.5,-181.9,1.26666666666667,5.63333333333333,6.05,0,0,1.69543333333333,0.1883,200,0.933333333333333,1297,6.38,1.4926358255846,8.28390714257592,2.89841947888891,0,0,2.89841947888891,64.2033138401559,0,0,0,75.3856404616208,23.1217237127946,23.1217237127946,"5D"
684003,20,28,44.6666666666667,43,35.3333333333333,29,2.33333333333333,4,14,66.5,-156,0.976666666666667,6.43333333333333,6.35,0,0.15,1.57393333333333,0.32475,200,1.1,1231,1.2,12.4694827842345,10.1635207974722,0,0,0,0,52.4345417772722,0,0,0,62.5980625747443,24.9324546410212,24.9324546410212,"5D"
684004,39.6666666666667,65.5,17.3333333333333,9.5,43,26,0.333333333333333,1,18,77.5,-172.1,0.32,5.33333333333333,6.05,0,0.05,0.509,0.1397,200,1.16666666666667,1276,4.42,0.0656192901950412,15,7.55556288888897,0,0,7.55556288888897,52.6613888888889,0,0,0,78.4471254693514,21.4872552404535,21.4872552404535,"5D"
684005,21.3333333333333,29,42.6666666666667,43.5,35,27.5,2.33333333333333,4,13.3333333333333,58,-187.8,1.38,6.1,6.25,0,0.15,2.01046666666667,0.3029,200,1.03333333333333,1309,7.56,18.7086389553322,7.66439249570325,0,0,0,0,56.8982608695652,0,0,0,64.5626533652685,16.7287076793993,16.7287076793993,"6D"
684006,39.3333333333333,45.5,29.3333333333333,28.5,31,27,2,3,16.3333333333333,73.5,-188.5,0.24,6.23333333333333,6.75,0,0.25,0.647233333333333,0.2,200,1.23333333333333,1344,7.7,11.551104513556,15,0,0,0,0,43.79,0,0,0,64.0999197392728,24.3489757471713,24.3489757471713,"5D"
684007,21.6666666666667,29.5,41,41,37,29.5,3.33333333333333,5,17.6666666666667,73,-172.5,0.186666666666667,6.66666666666667,6.8,0,1,1.05023333333333,0.26485,164,1.33333333333333,1372,4.5,14.7965142378825,15,0,0,0,0,52.964708994709,0,0,0,75.0914614079559,10.1120243541616,10.1120243541616,"6D"
684008,21.6666666666667,29,42.6666666666667,44,35.3333333333333,27.5,3.33333333333333,5,14.3333333333333,62,-163.6,0.96,6.36666666666667,6.5,0,0.15,1.5738,0.3041,200,1.13333333333333,1350,2.72,13.9863738266677,10.2879528022472,0,0,0,0,51.6975,0,0,0,61.9854528022472,24.0281733710852,24.0281733710852,"5D"
684009,16,27,27.6666666666667,17,56.3333333333333,56,0,0,13.3333333333333,77,-159.7,1.34333333333333,5.43333333333333,5.15,0,0,2.29066666666667,0.58985,200,0.9,1392,1.94,1.87827865758883,7.85907385851509,5.77461033222238,0,0,11.4142933475001,70.5828940354747,11.4142933475001,0,0,89.8562612414898,8.26546010092135,8.26546010092135,"7D"
684010,21.3333333333333,21,39.6666666666667,43,39.3333333333333,37,3,3,18,63,-166.1,0.233333333333333,7.33333333333333,7.45,0,0,0.55,0.65,200,1.46666666666667,1397,3.22,12.9458177662656,15,0,0,0,0,53.1068783068783,0,0,0,73.6204543585948,13.4337278751395,13.4337278751395,"6D"
684011,40.6666666666667,56.5,21.6666666666667,17.5,37.6666666666667,26.5,1,2,16.6666666666667,74,-166.8,0.256666666666667,5.6,6.7,0,0.2,0.722233333333333,0.15525,200,1.16666666666667,1393,3.36,2.43290707746304,15,3.31429256000007,0,0,3.31429256000007,49.2606301106301,0,0,0,72.3994708379735,25.1676220845634,25.1676220845634,"5D"
684012,28,28,39.6666666666667,40.5,31.6666666666667,31.5,5,5,19.3333333333333,66.5,-170.1,0.126666666666667,7.1,7.1,0,0,0.19,0.21,200,1.5,1407,4.02,14.2077007230432,15,0,0,0,0,53.1064717348928,0,0,0,78.0365056445375,7.75579363241928,7.75579363241928,"7D"
686001,25.3333333333333,30.5,44,41,30.3333333333333,28.5,5,5,15,66,-222.6,0.57,5.83333333333333,5.5,0,0,1.34953333333333,0.29925,200,1.23333333333333,1341,14.52,25.7478497872525,14.0565755995047,0.93651430555559,0,0,4.71429275000008,43.1426315789474,4.71429275000008,0,0,61.9134999284521,12.3386502842954,12.3386502842954,"6D"
686002,21.6666666666667,30.5,45.3333333333333,42,33,27.5,3.66666666666667,4,12.6666666666667,60.5,-221.9,1.28333333333333,5.66666666666667,5.5,0,0,2.01893333333333,0.33605,200,1.03333333333333,1331,14.38,25.7516728677358,8.18940486878734,2.50794322222237,0,0,4.71429275000008,54.3406445406445,4.71429275000008,0,0,67.244342159432,7.00398497283226,7.00398497283226,"7D"
686004,20,29,46,44.5,33.6666666666667,26.5,4,4,15,66,-228.1,0.526666666666667,5.8,5.75,0,0,1.31973333333333,0.44035,200,1.23333333333333,1330,15.62,27.8535299740904,14.6281873367065,1.20000644000015,0,0,1.64286368750004,46.5475761837787,1.64286368750004,0,0,62.8186272079853,9.32784281792437,9.32784281792437,"7AD"
686006,26,31,34,34,40.6666666666667,35.5,5,5,18.6666666666667,79,-233.6,0.2,5.8,6.05,0,0,1.03113333333333,0.25625,200,1.33333333333333,1354,16.72,23.6716814121698,15,1.20000644000015,0,0,1.20000644000015,55.3888888888889,0,0,0,78.216876127445,-1.88855753961481,-1.88855753961481,"7AD"
687001,17.6666666666667,21.5,52,58.5,30.3333333333333,19.5,2.33333333333333,4,13.3333333333333,51.5,-240.4,0.516666666666667,6.43333333333333,6.65,0,0.05,2.162,1.6661,200,1.23333333333333,1375,18.08,34.8293584259558,14.7667728137923,0,0,0,0,44.1275985663082,0,0,0,58.8943713801005,6.27627019394364,6.27627019394364,"7MD"
687002,17.6666666666667,21.5,52,58.5,30.3333333333333,19.5,2.33333333333333,4,13.3333333333333,51.5,-244.8,0.516666666666667,6.43333333333333,6.65,0,0.05,2.162,1.6661,200,1.23333333333333,1390,18.96,35.7093584259558,14.7667728137923,0,0,0,0,44.1275985663082,0,0,0,58.8943713801005,5.39627019394363,5.39627019394363,"7MD"
687003,26.6666666666667,26,39.6666666666667,41,33.6666666666667,32.5,4,4,18.3333333333333,65.5,-250.2,0.153333333333333,7.13333333333333,7.2,0,0,0.2753,0.3143,200,1.43333333333333,1409,20.04,30.0156157481576,15,0,0,0,0,51.998421900161,0,0,0,75.5472561745171,-5.56287192267477,-5.56287192267477,"7AD"
687004,20.3333333333333,29,47.3333333333333,42,32,29,2.33333333333333,3,16,66,-245,0.27,6.26666666666667,7.15,0.3,1.4,1.11876666666667,0.67305,160.85,1.33333333333333,1397,19,30.6076832986792,15,0,0,0,0,45.5492592592593,0,0,0,65.0076876254176,4.38462907590323,4.38462907590323,"7AD"
688001,19,26,42.3333333333333,45,39,29,3,5.5,16,66.5,-228.2,0.266666666666667,6.73333333333333,6.7,0,0.1,1.856,0.45465,200,1.3,1353,15.64,27.0377610768836,15,0,0,0,0,52.1083333333333,0,0,0,71.6565680841902,1.30567083892626,1.30567083892626,"7AD"
688002,26.6666666666667,26,39.6666666666667,41,33.6666666666667,32.5,4,4,18.3333333333333,65.5,-237.4,0.153333333333333,7.13333333333333,7.2,0,0,0.28,0.32,200,1.43333333333333,1383,17.48,27.4556157481576,15,0,0,0,0,51.998421900161,0,0,0,75.5472561745171,-3.00287192267477,-3.00287192267477,"7AD"
688003,21.6666666666667,29,42.6666666666667,44,35.6666666666667,27,3.33333333333333,5,16.6666666666667,68.5,-228.9,0.223333333333333,6.76666666666667,6.75,0,0.15,1.15913333333333,0.3205,200,1.3,1373,15.78,27.0835461454016,15,0,0,0,0,50.0369928137092,0,0,0,70.8672320852652,2.04922176933323,2.04922176933323,"7AD"
688004,20.3333333333333,28,43.6666666666667,47,36,26,2.33333333333333,5.5,16,65.5,-230.6,0.286666666666667,6.83333333333333,6.95,0,0.1,1.42223333333333,0.34385,200,1.3,1391,16.12,28.049663164949,15,0,0,0,0,48.8935228251507,0,0,0,67.9189282985161,4.03140853653488,4.03140853653488,"7AD"
692001,39,66,14.6666666666667,7.5,45.6666666666667,26.5,1,1,13.3333333333333,61,-145.6,1.84666666666667,4.93333333333333,5.95,0,0,1.94,0.19055,200,0.833333333333333,1257,0,-5.82291989441411,5.55850059310348,16.9650873155556,0,0,16.9650873155556,56.4589757989036,0.214291827500062,0,0,78.9825637075627,26.8403561868514,26.8403561868514,"5DV"
692002,24.3333333333333,32.5,36,28.5,39.3333333333333,38.5,1.33333333333333,3.5,16.3333333333333,68,-149.1,0.786666666666667,6.1,6.45,0,1.25,1.5239,0.27905,164,1.13333333333333,1346,0,5.59784717258645,11.7275179149245,0,0,0,0,52.0387068424357,0,0,0,63.7662247573601,30.6359280700534,30.6359280700534,"4D"
692003,37.6666666666667,62,19.3333333333333,12,42.6666666666667,26,1,1,16.3333333333333,71.5,-142.1,0.803333333333333,5.33333333333333,6.05,0,0.05,1.01576666666667,0.1688,200,1.06666666666667,1317,0,-4.39517637008418,11.5759542714444,7.55556288888897,0,0,7.55556288888897,51.0449961579837,0,0,0,70.1765133183171,34.2186630517671,34.2186630517671,"4D"
692004,24.6666666666667,24.5,40,42,35.3333333333333,34,4,4,18.3333333333333,64.5,-153.7,0.18,7.2,7.25,0,0,0.37,0.43,200,1.43333333333333,1349,0.739999999999998,10.7934748593967,15,0,0,0,0,51.6222222222222,0,0,0,74.0118880091942,15.1946371314091,15.1946371314091,"6D"
692005,28.3333333333333,23,39,53.5,32.3333333333333,24,4.66666666666667,24.5,19,50,-142.6,0.333333333333333,6.63333333333333,7.2,0,0,0.636466666666667,0.9555,200,1.4,1321,0,13.5465904177235,15,0,0,0,0,44.2037037037037,0,0,0,62.1387620930301,24.3146474892463,24.3146474892463,"5D"
692006,46.6666666666667,69,13.3333333333333,4.5,40,26.5,0,0,14.6666666666667,69,-149.1,1.02,4.96666666666667,6.4,0,0.15,1.12566666666667,0.1155,200,0.966666666666667,1342,0,-6.77053223276983,9.84967795063256,16.0412777455556,0,0,16.0412777455556,46.9843137254902,0,0,0,72.8752694216783,33.8952628110915,33.8952628110915,"4DV"
692007,18.3333333333333,32.5,27.6666666666667,33.5,54,34.5,5,6.5,16,77,-147,0.23,6.13333333333333,5.9,0,0,1.28466666666667,0.29515,200,1.26666666666667,1347,0,5.17081822504404,15,0,0,0,0.485720510000078,66.9906763285024,0.485720510000078,0,0,88.093993692045,6.73518808291099,6.73518808291099,"7D"
692008,38,47.5,17.3333333333333,21.5,44,31,3,4.5,16,77,-127.6,0.323333333333333,5.8,6.1,0,0.1,0.756,0.1652,200,1.16666666666667,1294,0,-4.34078806314578,15,1.20000644000015,0,0,1.20000644000015,53.6719587628866,0,0,0,73.0272229805257,31.31356508262,31.31356508262,"4D"
692009,19.6666666666667,31.5,29,34,51.3333333333333,34.5,5,7,15.3333333333333,70,-150.5,0.756666666666667,5.96666666666667,5.95,0,0,1.48176666666667,0.2412,200,1.13333333333333,1332,0.100000000000001,6.48679733948222,12.0086068381354,0.136514012222221,0,0,0.214291827500062,61.951742535487,0.214291827500062,0,0,74.1746412011225,19.3385614593953,19.3385614593953,"6D"
692010,40,48,23,22,38,30.5,4,6,14,65.5,-111.9,0.963333333333333,5.13333333333333,6.05,0,0.1,1.59156666666667,0.2517,200,0.966666666666667,1250,0,-6.06046755733949,10.2628944721324,11.8031822622223,0,0,11.8031822622223,47.659600153787,0,0,0,69.7256768881417,36.3347906691978,36.3347906691978,"4D"
703001,18.6666666666667,32,28,33.5,54,34.5,4.66666666666667,7,16,77,-138.2,0.32,6.03333333333333,5.85,0,0,1.16943333333333,0.27795,200,1.23333333333333,1271,0,3.46948290260957,15,0,0,0,0.814292047500032,64.7280555555556,0.814292047500032,0,0,83.7725212946292,12.7579958027613,12.7579958027613,"6D"
703002,19,32,23,33,57,35,5,7.5,14.6666666666667,67.5,-122.2,1.02333333333333,5.76666666666667,5.65,0,0,1.73133333333333,0.2377,200,1.03333333333333,1231,0,-0.473693127932705,9.82609123802922,1.48889539888893,0,0,2.70000674750003,67.6296634093377,2.70000674750003,0,0,80.1557613948669,20.3179317330658,20.3179317330658,"5D"
703003,19.6666666666667,32,23.3333333333333,33.5,57,35,5,7,16.3333333333333,75.5,-131.6,0.313333333333333,6,5.6,0,0,1.1766,0.22635,200,1.2,1224,0,1.17070195732827,15,0,0,0,3.31429256000007,67.4157604412923,3.31429256000007,0,0,89.1124285461015,9.71686949657024,9.71686949657024,"7D"
703004,31,40.5,13.3333333333333,9,55.6666666666667,50.5,1,1.5,13.6666666666667,65,-127,2.03,5.4,6,0,0,2.334,0.23705,200,0.833333333333333,1216,0,-9.55265228331899,4.87421947252526,6.34286436000002,0,0,6.34286436000002,65.920415982485,0,0,0,77.1374998150102,32.4151524683088,32.4151524683088,"4D"
703005,24.6666666666667,29,20,21.5,56,50,2,2,16.6666666666667,78.5,-145.5,0.316666666666667,6.53333333333333,6.8,0,0,1.62866666666667,0.73915,200,1.2,1252,0,-1.23909442620032,15,0,0,0,0,65.935477582846,0,0,0,84.2413516624475,16.9977427637528,16.9977427637528,"6D"
703006,16.6666666666667,32.5,26,32,56.3333333333333,35.5,5,7,14,70.5,-120.5,0.96,5.7,5.75,0,0,1.67266666666667,0.29435,200,1.06666666666667,1176,0,-0.428047217576733,10.2879528022472,2.14286379000009,0,0,2.14286379000009,67.5775,1.64286368750004,0,0,80.0083165922473,20.4197306253295,20.4197306253295,"5D"
703007,17.3333333333333,32.5,26,32.5,56.6666666666667,35,5,7,16,79,-126,0.236666666666667,5.96666666666667,5.7,0,0,1.1106,0.2901,200,1.23333333333333,1193,0,0.553947566951567,15,0.136514012222221,0,0,2.14286379000009,69.2811580594679,2.14286379000009,0,0,91.8350526215598,7.6109998114886,7.6109998114886,"7D"
708001,14,28,37.6666666666667,39.5,48.6666666666667,32.5,1,1,9.33333333333333,53,-141.9,2.3,5.43333333333333,5.8,0,0,3.98556666666667,0.4585,200,0.633333333333333,1180,0,6.44441787696134,3.97147008647367,5.77461033222238,0,0,5.77461033222238,78.375845410628,1.20000644000015,0,0,88.1219258293241,5.43365629371459,5.43365629371459,"7D"
708002,22,30.5,27.6666666666667,31,50.3333333333333,38.5,4,5.5,16.6666666666667,75,-153.5,0.296666666666667,6.36666666666667,6.35,0,0,1.32,0.36995,200,1.23333333333333,1235,0.699999999999999,5.67195130243492,15,0,0,0,0,61.4962255513941,0,0,0,80.2737443057898,14.0543043917753,14.0543043917753,"6D"
708003,15.6666666666667,27.5,43.6666666666667,42.5,41,29.5,2.33333333333333,7,12.6666666666667,64.5,-149.3,1.25,5.26666666666667,5.9,0,0,2.69,0.31615,200,0.966666666666667,1156,0,11.2286990822371,8.37966113846961,8.86984871555558,0,0,8.86984871555558,61.0555555555556,0.485720510000078,0,0,78.3050654095807,10.4662355081822,10.4662355081822,"6D"
708004,19,12,42.3333333333333,69.5,39.3333333333333,18.5,9.66666666666667,40.5,14.6666666666667,28,-163.4,0.286666666666667,6.9,7.65,0,0,1.58223333333333,2.1467,200,1.33333333333333,1158,2.68,23.1758550520972,15,0,0,0,0.995437511570523,52.035745047373,0.995437511570523,0,0,72.0565880323088,4.767556915594,4.767556915594,"7D"
708005,23.6666666666667,33.5,20.3333333333333,29,56,38,4,6,16.6666666666667,75.5,-171.1,0.31,6.03333333333333,5.8,0,0,1.15966666666667,0.29825,200,1.23333333333333,1210,4.22,6.99121486131838,15,0,0,0,1.20000644000015,66.1656272401434,1.20000644000015,0,0,85.8253289031654,7.18345623551625,7.18345623551625,"7D"
708006,28.3333333333333,40,20.6666666666667,27,51,33,4,5.5,16.3333333333333,77,-161.9,0.263333333333333,5.86666666666667,5.9,0,0.05,0.922,0.20765,200,1.23333333333333,1103,2.38,4.79719921490328,15,0.698418995555642,0,0,0.698418995555642,62.30774496015,0.485720510000078,0,0,82.645334760925,12.5574660241717,12.5574660241717,"6D"
727001,32.3333333333333,38.5,30.3333333333333,27.5,38.3333333333333,34.5,2.33333333333333,4,19,80,-175.8,0.343333333333333,5.9,7.1,0.166666666666667,5.05,0.8441,0.1222,75.2,1.26666666666667,1391,5.16,9.04854717642614,15,0.485720510000135,0,0,28.9001740158084,48.9719237684286,0,28.9001740158084,0,95.5934661037838,-4.64201328020998,-4.64201328020998,"7DN"
727002,21.3333333333333,30.5,45,42,34.6666666666667,27.5,3.66666666666667,5,16,69,-192.1,0.306666666666667,6.36666666666667,6.75,0,0,1.12176666666667,0.25585,200,1.33333333333333,1418,8.42,19.6202746853553,15,0,0,0,0,47.3166183574879,0,0,0,65.8544691633312,14.5252561513134,14.5252561513134,"6D"
727003,35.3333333333333,47.5,14,11,50.6666666666667,41.5,1,1,16,90,-193.2,0.553333333333333,6.13333333333333,6.4,0,0.05,1.042,0.2404,200,1.1,1452,8.64,4.21897946061022,14.2711112533545,0,0,0,0,57.7669611780455,0,0,0,72.0380724314,23.7429481079897,23.7429481079897,"5D"
727004,23.3333333333333,25,21,16.5,55.6666666666667,58.5,0,0,15,76.5,-176.7,0.8,5.9,6.1,0,0,1.8951,1.211,200,1.06666666666667,1421,5.34,3.53455897879739,11.6060138615304,0.485720510000078,0,0,0.485720510000078,64.3916666666667,0,0,0,76.4834010381971,19.9820399830055,19.9820399830055,"6D"
727005,26,27.5,41,40,33,33,4,4,18,67,-189.4,0.19,7,7.05,0,0,0.53,0.37015,200,1.4,1446,7.88,17.6998975256795,15,0,0,0,0,48.7545614035088,0,0,0,70.7533578923399,11.5467445819806,11.5467445819806,"6D"
727006,32.3333333333333,42.5,17,15.5,50.6666666666667,42.5,1,1,16.3333333333333,88.5,-183.7,0.5,6.3,6.35,0,0,1.31556666666667,0.51465,200,1.16666666666667,1413,6.73999999999999,4.00511583838111,15,0,0,0,0,58.5,0,0,0,73.5038209685128,22.4910631931061,22.4910631931061,"5D"
727007,10,18,68.6666666666667,69,21.3333333333333,13,2,2,9.66666666666667,39.5,-184.7,1.61666666666667,5.66666666666667,6.4,0,0,3.75866666666667,0.846,200,0.933333333333333,1417,6.94,29.8094089823094,6.52011447908299,2.50794322222237,0,0,2.50794322222237,59.8834287896144,0,0,0,68.9114864909197,1.27910452677084,1.27910452677084,"7D"
727008,24.6666666666667,35,37.6666666666667,37.5,38.6666666666667,27.5,2.33333333333333,4.5,16,69,-176.5,0.306666666666667,6.56666666666667,6.95,0,0.05,1.3769,0.2935,200,1.26666666666667,1389,5.3,13.4597817710224,15,0,0,0,0,50.5669887278583,0,0,0,69.1048395337016,17.435378695276,17.435378695276,"6D"
727009,20.3333333333333,31,39.6666666666667,36,40,33.5,2.33333333333333,3.5,17,75,-178.6,0.326666666666667,6.16666666666667,7.15,0,1.2,1.14106666666667,0.2614,145.4,1.33333333333333,1378,5.72,13.9710229170056,15,0,0,0,0,51.9723204837491,0,0,0,70.0534307293429,15.9755463536515,15.9755463536515,"6D"
727010,28,39.5,28.6666666666667,24,44,37,2.33333333333333,3,17,84.5,-181.5,0.41,6.13333333333333,6.85,0,0.85,1.2551,0.1849,149,1.2,1371,6.3,8.86805124292895,15,0,0,0,0,53.9242276422764,0,0,0,70.3627141495752,20.7692346074959,20.7692346074959,"5D"
